,Flag of vessel,Date vessel departed with captives,Vessel name,Captain's name
3375,Spain / Uruguay,1830-03-31T00:00:00Z,Manzanares,"Alcântara, Manoel"
3376,Spain / Uruguay,1831-03-27T00:00:00Z,Altimara,"Sala, Pedro"
3377,Spain / Uruguay,1830-05-12T00:00:00Z,Loreto (a) Corunera,"Vega, Miguel de la<br/> Basurto, José Garcia"
3378,Spain / Uruguay,,Santiago (a) Polasqui,"Golgete, Francesco de Paula"
3379,Spain / Uruguay,,Speculation,
3380,Spain / Uruguay,1830-09-24T00:00:00Z,Pajarito,"Romero, Fortunato"
3381,Spain / Uruguay,1830-08-18T00:00:00Z,Atafa Primo,"Maury, José"
3382,Spain / Uruguay,1830-10-17T00:00:00Z,Nueva Isabelita (a) Numero Un,"Xiro, Filomeno"
3383,France,,Alcide,
3384,France,,Félicité,"Dauthon, Thomas"
3385,France,1829-10-16T00:00:00Z,Julian,
3386,Spain / Uruguay,1830-12-26T00:00:00Z,Maria,"Rodriguez, José"
3387,Spain / Uruguay,1830-11-09T00:00:00Z,Dos Amigos,"Muxica, Juan Ramon de"
3388,Spain / Uruguay,1831-02-22T00:00:00Z,Primera,"Perez, Gabriel"
3389,Spain / Uruguay,1831-04-25T00:00:00Z,Marinerito,"Cabieces, Francisco"
3390,Spain / Uruguay,1831-07-21T00:00:00Z,Potosi,"Arrarte, Juan Bautista"
3391,Spain / Uruguay,1830-09-07T00:00:00Z,Veloz Pasajera,"Vega, Jose Antonio de la"
3392,Spain / Uruguay,,Rosalia,"Moreno, Jose Maria"
3393,Portugal / Brazil,1830-11-07T00:00:00Z,Maria,"Bergstrand, Carlos Magnus"
3394,Spain / Uruguay,,Maria,
3395,Portugal / Brazil,1830-11-24T00:00:00Z,Ninfa,"Bracon, Juan Baptista"
3396,France,,Actif,Pouponneau
3397,Spain / Uruguay,1831-09-10T00:00:00Z,Regulo,"Gonzalez, Ramon"
3398,Spain / Uruguay,1831-09-10T00:00:00Z,Rapido,"Alonso, Santiago"
3399,Spain / Uruguay,1832-03-14T00:00:00Z,Segunda Teresa,"Agulleyro, Ramon"
3400,Spain / Uruguay,,Almirante,
3401,Spain / Uruguay,,Temerário,
3402,Spain / Uruguay,1833-07-07T00:00:00Z,Segunda Socorro,"Inza, José de"
3403,Spain / Uruguay,,Caridade,"Fortunato, Antônio"
3404,Spain / Uruguay,,Primo,
3405,Spain / Uruguay,1833-10-28T00:00:00Z,Primo,"Calvet, Ignacio"
3406,Spain / Uruguay,,Vengador,"Badia, Pedro"
3407,Spain / Uruguay,1834-02-16T00:00:00Z,Carolina,"Pinto, Juan"
3408,Spain / Uruguay,1834-04-27T00:00:00Z,Pantica,"Cardo, José"
3409,Spain / Uruguay,,Maria Isabel,"Mauri, José"
3410,Portugal / Brazil,1833-10-23T00:00:00Z,Virtude,"Bartolomeu, Manoel Isidoro"
3411,Portugal / Brazil,1834-06-14T00:00:00Z,Tâmega,"Ferreira, José Lopes"
3412,Spain / Uruguay,1832-02-13T00:00:00Z,Frasquita (a) Centella,"Veguer, Juan"
3413,Spain / Uruguay,1832-04-28T00:00:00Z,Prueba,"Ferrara, Antonio"
3414,Spain / Uruguay,1832-08-15T00:00:00Z,Carolina,"Calveras, Nicolas"
3415,Spain / Uruguay,,Carolina,
3416,Spain / Uruguay,1833-02-22T00:00:00Z,Desengano Feliz,"Loureiro, Francisco"
3417,Spain / Uruguay,1833-04-23T00:00:00Z,Veloz Marianna,"Romero, Fortunato"
3418,Spain / Uruguay,1833-05-09T00:00:00Z,Indio,"Balaguer, José"
3419,Spain / Uruguay,1833-05-04T00:00:00Z,Josefa,"Buigas, Francisco José"
3420,Spain / Uruguay,,Narcissa,
3421,Spain / Uruguay,,Feliz,
3422,Spain / Uruguay,,,
3423,Spain / Uruguay,,Gazetta,
3424,Spain / Uruguay,,Feliz,Ponz
3425,Spain / Uruguay,1834-09-03T00:00:00Z,Arrogante Mayagüesana,"Ferrer, Bartolomé"
3426,Spain / Uruguay,1834-10-31T00:00:00Z,Indagadora,"Espinosa, Manoel"
3427,Spain / Uruguay,1834-11-03T00:00:00Z,Clemente,"Bertinote, Miguel"
3428,Spain / Uruguay,1834-06-30T00:00:00Z,Pepita,"Oliver, Pablo"
3429,Spain / Uruguay,1834-12-14T00:00:00Z,Sutil,"Fremul, Juan"
3430,Spain / Uruguay,1834-12-17T00:00:00Z,Formidable,"Mateu, Manuel"
3431,Spain / Uruguay,1835-01-15T00:00:00Z,Minerva,"Puig, Andres"
3432,Spain / Uruguay,1835-02-02T00:00:00Z,Iberia,"Casas, Juan"
3433,Spain / Uruguay,,Manoelita,"Bertinote, Miguel"
3434,Spain / Uruguay,1835-03-13T00:00:00Z,Bienvenida,"Andrade, Luís Antônio de"
3435,Spain / Uruguay,1835-06-15T00:00:00Z,Numero Dos,"Talavera, Francisco"
3436,Spain / Uruguay,1835-07-28T00:00:00Z,Volador,"Aguirre, Angel de"
3437,Spain / Uruguay,1835-09-02T00:00:00Z,Semiramis,"Deliz, Santiago"
3438,Spain / Uruguay,1835-10-03T00:00:00Z,Argos,"Estevão, Narciso"
3439,Spain / Uruguay,1835-10-18T00:00:00Z,Conde de Los Andes,"Pedemonte, Bartolomé"
3440,Spain / Uruguay,1835-11-27T00:00:00Z,Norma,"Echevarria, Tomas"
3441,Portugal / Brazil,1834-07-21T00:00:00Z,Felicidade,"Paulevito, Francisco"
3442,Portugal / Brazil,,Caçador,
3443,Spain / Uruguay,,General Laborde,
3444,Spain / Uruguay,1835-12-28T00:00:00Z,Segunda Iberia,"Casas, Mariano"
3445,Spain / Uruguay,1835-12-22T00:00:00Z,Isabella Segunda (a) Cuatra Estrella,"Reynals, Isidro"
3446,Spain / Uruguay,1835-12-24T00:00:00Z,Ligera,"Canessa, Angel José"
3447,Spain / Uruguay,1836-01-20T00:00:00Z,Vandolero (a) Estrella,"Puent, Antonio de la"
3448,Spain / Uruguay,1836-02-06T00:00:00Z,Seis Hermanos,"Costa, Jozé<br/> Sintes, Mariano"
3449,Spain / Uruguay,1836-01-06T00:00:00Z,Gaceta,"Andricain, Joaquim de"
3450,Spain / Uruguay,1835-11-18T00:00:00Z,General Manso,"Capo, Antônio"
3451,Spain / Uruguay,1835-11-17T00:00:00Z,Josefa,"Calvet, Miguel"
3452,Spain / Uruguay,1835-11-17T00:00:00Z,Vitorina,"Germano, José"
3453,Spain / Uruguay,1835-12-19T00:00:00Z,Tres Tomasas,"Echeandia, Nicolas"
3454,Spain / Uruguay,1836-01-02T00:00:00Z,Rosarito,"Farraguera, José Maria"
3455,Spain / Uruguay,1836-01-25T00:00:00Z,Atafa Primo,"Julia, José"
3456,Spain / Uruguay,1836-01-25T00:00:00Z,Zema,"Morales, Augustín<br/> Zamorrága, Juan"
3457,Spain / Uruguay,1836-02-08T00:00:00Z,Matilde,"Arrate, José Maria"
3458,Spain / Uruguay,1836-07-02T00:00:00Z,Felicia,"Viademonte, José Martinez"
3459,Spain / Uruguay,1836-01-29T00:00:00Z,Explorador,"Inza, José de"
3460,Spain / Uruguay,1836-02-09T00:00:00Z,Golondrina,"Zavala, Juan Domingo"
3461,Spain / Uruguay,1836-02-09T00:00:00Z,Luisa,"Jastram, Juan Victor"
3462,Spain / Uruguay,1836-02-19T00:00:00Z,Tridente,"Paqué, Juan Julian"
3463,Spain / Uruguay,1836-02-06T00:00:00Z,Cazador Santurzano,"Riera, Miguel<br/> Elorriaga, Angel"
3464,Spain / Uruguay,1836-01-28T00:00:00Z,Feliz Vascongada,"Olaquibel, Juan Tomas de"
3465,Spain / Uruguay,1836-01-08T00:00:00Z,Diligência,"Duran, Juan"
3466,Spain / Uruguay,1836-01-28T00:00:00Z,Eliza,"Bareno, Felipe"
3467,Spain / Uruguay,1836-01-28T00:00:00Z,Maria Manuela,"Ugarte, Juan Tomas de"
3468,Portugal / Brazil,,Crioulo,"Gonçalves, José<br/> Medina, Gregorio Alexandre"
3469,Portugal / Brazil,1836-07-21T00:00:00Z,Joven Carolina,"Menezes, Joaquim Teles de"
3470,Spain / Uruguay,1836-03-10T00:00:00Z,Mariposa,"Oliver, Pedro Maria"
3471,Spain / Uruguay,1836-03-14T00:00:00Z,Joven Maria,"Garay, José"
3472,Spain / Uruguay,1836-03-13T00:00:00Z,Galana Josefa,"Sarria, Francisco Antonio"
3473,Spain / Uruguay,1836-03-06T00:00:00Z,General Mina,"Rodriguez, Juan José"
3474,Spain / Uruguay,1836-03-04T00:00:00Z,Dos Hermanos (a) Numeros dos,"March, José"
3475,Spain / Uruguay,1836-03-04T00:00:00Z,Mismo (a) Sentinela,"Pereira, José"
3476,Spain / Uruguay,1836-07-06T00:00:00Z,Famosa Primeira,"Moya, Mateo"
3477,Spain / Uruguay,1836-09-19T00:00:00Z,Atalaya,"Subat, Augustin"
3478,Spain / Uruguay,1836-10-21T00:00:00Z,Cantabra,"Delesquet, Pedro Miguel"
3479,Spain / Uruguay,,Luisita,
3480,Spain / Uruguay,1836-11-21T00:00:00Z,Luisita,"Tort y Esclus, Manuel"
3481,Portugal / Brazil,1836-10-28T00:00:00Z,Olímpia,"Andrada, João Antônio"
3482,Portugal / Brazil,1836-09-18T00:00:00Z,Feliz,"Ribeiro, João"
3483,Portugal / Brazil,,Esperança,
3484,Portugal / Brazil,1836-10-03T00:00:00Z,Esperança,"Rochodel, Lourenço Antônio"
3485,Portugal / Brazil,,Vitória,
3486,Portugal / Brazil,1836-10-20T00:00:00Z,Vitória,"Sasseth, Carlos Estevão"
3487,Portugal / Brazil,1836-01-18T00:00:00Z,Vigilante,"Bertinote, Miguel"
3488,Portugal / Brazil,1836-10-19T00:00:00Z,Quatro de Abril,"Dias, Manoel"
3489,Spain / Uruguay,,,
3490,Spain / Uruguay,,,
3491,Portugal / Brazil,,Paquete da Madeira,
3492,Portugal / Brazil,,Esperança,
3493,Spain / Uruguay,1836-12-02T00:00:00Z,San Nicolas,"Calsamilia, Angel"
3494,Spain / Uruguay,1836-12-27T00:00:00Z,Schemer,"Mauri, José"
3495,Spain / Uruguay,1836-12-27T00:00:00Z,Experimento,"Andricain, Joaquim de"
3496,Spain / Uruguay,1836-12-05T00:00:00Z,Gata,"Larrazabal, José Vincenté"
3497,Spain / Uruguay,1837-01-14T00:00:00Z,Descubierta,"Plá, Pablo"
3498,Spain / Uruguay,1837-03-30T00:00:00Z,Cinco Amigos,"Ferrer, Pedro"
3499,Spain / Uruguay,1837-04-19T00:00:00Z,Dolores,"Capal, Francisco"
3500,Spain / Uruguay,1837-06-26T00:00:00Z,General Ricafort,"Martinez, Carlos"
3501,Portugal / Brazil,1837-01-11T00:00:00Z,Paquete de Cabo Verde,"Bertinote, Miguel"
3502,Portugal / Brazil,1837-01-11T00:00:00Z,Esperança,"Madail, Félix Cosme"
3503,Portugal / Brazil,1837-01-20T00:00:00Z,Temerário,"Fonseca, Camilo Urbano da"
3504,Portugal / Brazil,1837-02-10T00:00:00Z,Josefina,"Montano, Miguel Angel"
3505,Portugal / Brazil,1837-02-04T00:00:00Z,Latona,"Carvalho, José Gervásio de"
3506,Portugal / Brazil,1837-05-27T00:00:00Z,Cobra da África,"Conceição, Antônio José"
3507,Portugal / Brazil,,Flor do Tejo,"Ribeiro, João Antônio"
3508,Portugal / Brazil,1837-09-25T00:00:00Z,Primorosa,"Xavier, Joaquim Pedro"
3509,Spain / Uruguay,,Víbora de Cabo Verde,"Antônio, Joaquim"
3510,Portugal / Brazil,1837-03-06T00:00:00Z,D Francisco,"Lisboa, Antônio Pereira"
3511,Spain / Uruguay,1837-03-28T00:00:00Z,Florida,
3512,Portugal / Brazil,1836-03-31T00:00:00Z,Florida,
3513,Portugal / Brazil,1837-11-03T00:00:00Z,Felicidade,"Pereira, João José"
3514,Portugal / Brazil,1837-05-01T00:00:00Z,Traga Milhas,"Alves, Rafael José"
3515,Spain / Uruguay,1837-11-11T00:00:00Z,Ligeira,"Terreira, Gaspar"
3516,Portugal / Brazil,,Nova União,Berguer
3517,Portugal / Brazil,,Dois Irmãos,
3518,Portugal / Brazil,,Isabel,Milan
3519,U.S.A.,,Isabel Segunda (a) Felicidad,Montero
3520,Portugal / Brazil,,Dido,
3521,Portugal / Brazil,,Escorpião,
3522,Portugal / Brazil,1838-08-21T00:00:00Z,Constituição,"Roberto, Eduardo"
3523,Portugal / Brazil,1838-08-16T00:00:00Z,Ligeira,"Silva, Antônio"
3524,Portugal / Brazil,1838-09-21T00:00:00Z,Elisa,"Muniz, Manoel"
3525,Portugal / Brazil,1838-08-17T00:00:00Z,Ramoncito (a) Fausta (a) Josephina,"Puiga, Antonio Jozé"
3526,Portugal / Brazil,1838-08-15T00:00:00Z,Diligente,"Bertinote, Miguel"
3527,Portugal / Brazil,1838-07-13T00:00:00Z,Paquete Feliz,"Tudela, Pedro<br/> Brito Lima, Manoel de"
3528,Portugal / Brazil,,Feliz,"Avalha, Miguel"
3529,Portugal / Brazil,,Escorpião (a) Voador,Carlos
3530,Spain / Uruguay,,Esperança,Saldanha
3531,Spain / Uruguay,,Enriqueta,Garcia
3532,Portugal / Brazil,1837-12-26T00:00:00Z,Princesa Africana,"Bufo, Juan"
3533,Portugal / Brazil,1837-11-18T00:00:00Z,Arrogante (a) Urraca,"Medina, Augusto César"
3534,Portugal / Brazil,,Isabelita,"Assunção, Antônio José de"
3535,Portugal / Brazil,,Ingemane (a) Lince,"Faria, Antônio Joaquim de<br/> Ximenes, Ángel"
3536,Portugal / Brazil,1838-03-06T00:00:00Z,Felicidade,"Cardoso, Manoel Francisco"
3537,Portugal / Brazil,,Dois Irmãos,
3538,Portugal / Brazil,1838-04-01T00:00:00Z,Dois Irmãos,"Rosecuta, José"
3539,Portugal / Brazil,1838-06-03T00:00:00Z,Prova,"Dias, Francisco José"
3540,Portugal / Brazil,1838-02-27T00:00:00Z,Diligente (a) Vingador,"Simoni, João Batista"
3541,Portugal / Brazil,1838-11-17T00:00:00Z,Cirse,"Spenser, Serafin Antônio"
3542,Portugal / Brazil,1838-11-18T00:00:00Z,Veterano (a) Veloz,"Ximenes, Angel"
3543,Portugal / Brazil,1839-01-31T00:00:00Z,Tejo,"Brito, Antônio Joaquim"
3544,Portugal / Brazil,1839-05-11T00:00:00Z,Sereia,"Silva, Manoel da"
3545,Portugal / Brazil,1839-02-09T00:00:00Z,Bragança,"Moura, Manoel do Nascimento"
3546,U.S.A.,1839-03-22T00:00:00Z,Rebecca,"Artata, Domingo"
3547,U.S.A.,,Rebecca,
3548,Portugal / Brazil,1838-10-27T00:00:00Z,Violante (a) Mary Cassard,"Marcolino, Jorge"
3549,Portugal / Brazil,1838-12-26T00:00:00Z,Gertrudes,"Foro, João Antônio"
3550,Portugal / Brazil,1838-09-30T00:00:00Z,Prova,"Viadomente, Lourenço"
3551,Portugal / Brazil,1838-10-27T00:00:00Z,Dulcinéa,"Carvalho, José da Luz"
3552,Portugal / Brazil,1838-10-31T00:00:00Z,Liberal,"Gonçalves, Francisco"
3553,Portugal / Brazil,1838-11-27T00:00:00Z,Empreendedor,"Veiga, Francisco Joaquim"
3554,Portugal / Brazil,1838-12-17T00:00:00Z,Madalena,"Cardoso, José"
3555,Portugal / Brazil,1838-06-06T00:00:00Z,Rosália Habanera,"Martins, Manoel"
3556,Portugal / Brazil,1839-03-31T00:00:00Z,Lavradora,"Barreda, Vítor de"
3557,Spain / Uruguay,,Tres Emanuel (a) Maria Segund,
3558,Portugal / Brazil,1838-11-08T00:00:00Z,Maria,"Medeiros, Alberto Miliano"
3559,Portugal / Brazil,1838-11-17T00:00:00Z,Veloz,"Cortina, João Batista"
3560,Portugal / Brazil,,Sin Igual,
3561,Spain / Uruguay,1838-12-18T00:00:00Z,Ontario,"Martinez, Gregario"
3562,U.S.A.,1839-01-13T00:00:00Z,Florida,
3563,U.S.A.,,Hazard,
3564,U.S.A.,1839-03-12T00:00:00Z,Eagle,"Littig, Joshua Wells"
3565,Portugal / Brazil,1838-12-03T00:00:00Z,Isabel,"Condes, José Lopes"
3566,Portugal / Brazil,1838-12-27T00:00:00Z,Amália,"Alves, Bernardo José"
3567,Portugal / Brazil,1838-12-24T00:00:00Z,Vitória,"Provença, Alexandre Balbino"
3568,Portugal / Brazil,1838-11-16T00:00:00Z,Ligeiro,"Antônio, Miguel"
3569,Portugal / Brazil,1838-11-16T00:00:00Z,Dois Amigos,"Carreira, Fernando José"
3570,Portugal / Brazil,1838-11-16T00:00:00Z,Vitória,"Afonso, Antônio José"
3571,Spain / Uruguay,1839-06-18T00:00:00Z,Merced,"Urresti, José"
3572,Portugal / Brazil,1839-01-26T00:00:00Z,Maria Teresa,"Sampaio, José Moreira"
3573,Portugal / Brazil,1839-01-22T00:00:00Z,Matilde,"Sgitovich, Mariano"
3574,Portugal / Brazil,1839-09-06T00:00:00Z,Constituição,"Rodrigues, Antônio"
3575,U.S.A.,1839-08-18T00:00:00Z,Mary,"Echevarria, Tomas"
3576,U.S.A.,,Catherine,
3577,Portugal / Brazil,1839-11-24T00:00:00Z,Fortuna,"Barbosa, José Antônio"
3578,Portugal / Brazil,,Fortuna,
3579,Portugal / Brazil,1839-11-11T00:00:00Z,Madalena,"Cardoso, José<br/> Fardino, Pedro"
3580,Portugal / Brazil,1839-11-27T00:00:00Z,Lavadeira,"Oliveira, Miguel de"
3581,Spain / Uruguay,1840-04-03T00:00:00Z,Octavia,"Hoyt, Nathaniel"
3582,Portugal / Brazil,1839-09-07T00:00:00Z,Liberal,"Baraillier, François (a) Santos, F dos"
3583,Portugal / Brazil,1839-09-07T00:00:00Z,Ligeira,"Vila, Francisco"
3584,Spain / Uruguay,1839-09-26T00:00:00Z,Sete de Abril (a) Mary Cushing,"Martinho, Manoel"
3585,Portugal / Brazil,1839-10-16T00:00:00Z,Brilhante,"Silva, Víctor da"
3586,Portugal / Brazil,1839-08-27T00:00:00Z,Dois Amigos,"Silva, José Antônio da"
3587,Portugal / Brazil,,Triunfante,
3588,Portugal / Brazil,1839-09-07T00:00:00Z,Josefina,"Soulé, Miguel Clemente"
3589,Portugal / Brazil,,NS da Vitória,"Oliveiros, Joaquim Antônio"
3590,Portugal / Brazil,1840-06-03T00:00:00Z,S Paulo de Luanda,"Sgitovich, Mariano"
3591,Portugal / Brazil,,Wyoming,
3592,Spain / Uruguay,1840-06-09T00:00:00Z,Maria Rosaria (a) Traga Millas,"Gonzales, Antonio"
3593,U.S.A.,1840-07-07T00:00:00Z,Plant,"Couthouy, John Penison"
3594,Spain / Uruguay,1840-07-10T00:00:00Z,Carolina,"Solas, Pedro"
3595,Spain / Uruguay,1840-07-21T00:00:00Z,Diana,"Victorio, Felipe"
3596,Spain / Uruguay,1840-08-17T00:00:00Z,Sirena,"Muniz, Manoel"
3597,Portugal / Brazil,1839-07-06T00:00:00Z,Casualidade,"Antônio, Joaquim<br/> Brito, Joaquim Antônio de"
3598,Portugal / Brazil,,Casualidade,
3599,Portugal / Brazil,,Casualidade,
3600,Portugal / Brazil,1840-04-18T00:00:00Z,Olímpia,"Pereira, José"
3601,Portugal / Brazil,1840-05-12T00:00:00Z,Josefina,"Carvalho, Agostinho Ferreira"
3602,Spain / Uruguay,1840-04-13T00:00:00Z,Mercedita,"Zuluetta, Matias de"
3603,Portugal / Brazil,,Mercedita,
3604,Portugal / Brazil,,,
3605,Spain / Uruguay,1840-09-15T00:00:00Z,Palmira,"Aldavó, Narciso"
3606,Portugal / Brazil,1840-10-05T00:00:00Z,Felicidade,"Medeiros, Francisco"
3607,Spain / Uruguay,1840-10-14T00:00:00Z,Paquete Veracruzano,"Aragon, Antonio"
3608,Portugal / Brazil,1840-09-16T00:00:00Z,Porto Formoso,"Carvalho, José Maria de"
3609,U.S.A.,1840-01-07T00:00:00Z,Laura,"Costa, Juan"
3610,U.S.A.,1840-01-16T00:00:00Z,Asp,"Weems, Wilson"
3611,U.S.A.,1840-01-15T00:00:00Z,Lark,"Solomon, Thomas L"
3612,U.S.A.,1839-05-08T00:00:00Z,Perry Spencer,"Monroe, Joseph"
3613,U.S.A.,1839-02-21T00:00:00Z,Iago (a) Caroline,"Dupuis, Adolphe"
3614,Portugal / Brazil,1839-05-15T00:00:00Z,Constância,"Dias, Francisco José"
3615,U.S.A.,1839-05-26T00:00:00Z,Si,"Roig, Gaspar"
3616,Portugal / Brazil,1839-05-23T00:00:00Z,Vigilante,"Souza, Francisco José de"
3617,Spain / Uruguay,,Catalana,
3618,Portugal / Brazil,1839-05-10T00:00:00Z,Rainha dos Anjos,
3619,Portugal / Brazil,1839-06-28T00:00:00Z,Santiago,"Martín, Ramón S"
3620,Portugal / Brazil,1839-06-26T00:00:00Z,Vitória da Liberdade,"Cunha, José Maria da"
3621,U.S.A.,1839-05-27T00:00:00Z,Jack Wilding,"Young, William"
3622,Spain / Uruguay,1840-04-04T00:00:00Z,Eliza Davidson,"Hanna, Alexander B"
3623,Spain / Uruguay,1839-06-20T00:00:00Z,Emprendedor (a) Boca Negra,"Santos, Manoel Antônio dos<br/> Lavandeira, Francisco"
3624,Portugal / Brazil,,Cristiano (a) Carranzano,"Urrutia, José Maria"
3625,Portugal / Brazil,,Bela Fiorentina,"Siccoli, Pietro"
3626,Portugal / Brazil,1839-06-29T00:00:00Z,Matilde,"Neves, João Paulo das"
3627,Spain / Uruguay,1840-11-11T00:00:00Z,Vanguardia,"Irguierdo, Manuel"
3628,Spain / Uruguay,1840-11-10T00:00:00Z,Reglano,"Fernandez, Manuel"
3629,U.S.A.,1839-03-18T00:00:00Z,Clara,"Hooker, Samuel B"
3630,Portugal / Brazil,1840-11-23T00:00:00Z,Recurso,"Trillo, Ramón"
3631,Portugal / Brazil,1840-12-11T00:00:00Z,S Paulo de Luanda,"Ameraga, José Maria"
3632,Portugal / Brazil,1840-12-19T00:00:00Z,Boa União,"Olinda, Francisco José<br/> Francisco, Andrés"
3633,Portugal / Brazil,,Boa União,
3634,Portugal / Brazil,,Boa União,
3635,,1841-01-19T00:00:00Z,Urraca,"Lopes, Laureano"
3636,Spain / Uruguay,1841-02-22T00:00:00Z,Republicano,"Marengo, Felix"
3637,Portugal / Brazil,1841-03-31T00:00:00Z,Liberal,
3638,Portugal / Brazil,1841-04-12T00:00:00Z,Josefina,"Pereira, Manoel Antônio dos Santos"
3639,,1841-07-03T00:00:00Z,Amália,"Cabrera, Domingo"
3640,,1841-09-02T00:00:00Z,Numantina,"Caldieres, Valentin"
3641,Portugal / Brazil,1840-07-27T00:00:00Z,D Maria Segunda (a) Relampago,
3642,Portugal / Brazil,,Ulisses,"Fernandes, Antônio"
3643,Portugal / Brazil,,Vitória,"Silva, Manoel"
3644,Portugal / Brazil,,Luísa,
3645,,,,
3646,,1842-05-19T00:00:00Z,Deseada,
3647,Portugal / Brazil,1840-07-13T00:00:00Z,Importador,
3648,Portugal / Brazil,1840-07-31T00:00:00Z,D Maria da Gloria,
3649,Portugal / Brazil,1840-07-27T00:00:00Z,D Maria Segunda (a) Socorro,
3650,Portugal / Brazil,1840-10-31T00:00:00Z,Amélia,
3651,Portugal / Brazil,,Firme,
3652,Portugal / Brazil,,Firme,
3653,Portugal / Brazil,,Firme,
3654,Spain / Uruguay,1841-10-18T00:00:00Z,Erculos,"Silva, José Antônio da"
3655,Spain / Uruguay,1841-10-27T00:00:00Z,Paz,"Cardoso, Manoel"
3656,Portugal / Brazil,1841-11-22T00:00:00Z,NS da Boa Viagem,"Carreiras, Fernando José"
3657,,1842-01-20T00:00:00Z,Presidente,"Beiso, Antônio"
3658,Portugal / Brazil,1841-07-06T00:00:00Z,Gabriel,"Sena, Manoel<br/> Felipe, Antônio"
3659,Portugal / Brazil,1842-01-22T00:00:00Z,Vênus (a) Duquesa de Bragança,"Pereira, Antônio"
3660,,1842-03-22T00:00:00Z,Fortuna,"Medeiros, Francisco"
3661,,,Fortuna,
3662,,,Paz,
3663,,,Paz,
3664,Spain / Uruguay,,Siete Hermanos,"Vendrell, José"
3665,U.S.A.,1841-07-10T00:00:00Z,Cipher,
3666,Portugal / Brazil,1841-12-31T00:00:00Z,Feliz Triunvirato,"Souza, Francisco"
3667,U.S.A.,,Illinois,"Swift, Joseph"
3668,Spain / Uruguay,,Hermosa Dolores (a) Dolorita,"Aureycochea, Joachim"
3669,Netherlands,1819-10-10T00:00:00Z,Virginie,"Canez, B"
3670,Portugal / Brazil,1819-10-09T00:00:00Z,Elisa,"Discombe, John"
3671,France,1820-01-30T00:00:00Z,Marie,"Vigne, François"
3672,France,,Coquette,
3673,France,,Tamise,
3674,France,1822-04-15T00:00:00Z,Ursule,Douiller
3675,France,1822-04-15T00:00:00Z,Vigilante,"Bouffier, Antoine César"
3676,Portugal / Brazil,1822-04-15T00:00:00Z,Petite Betsy,"Poireau, Jean Lamontagne"
3677,France,,Hippolite,
3678,France,,Caroline,
3679,France,,Thomas,"Destoucher, Giscquels"
3680,France,,Claire,"Danthon, Thomas"
3681,France,,Confiance,"Redureau<br/> Drumel, Henry René"
3682,France,,Constant,"Dumel, Henri-René"
3683,France,,Josephine,"Thomas, Jean Pierre"
3684,France,,Madeleine,Henry
3685,France,,Aimable,
3686,France,,Etincelle,
3687,France,,Société,
3688,France,1824-03-21T00:00:00Z,Capricieuse,"Maitairie, Claude Guillaume"
3689,France,,Amelie,
3690,France,,Chasseur,"Thébaud, François"
3691,France,,Ulysse,"Amanieu, Antoine (jeune)"
3692,France,,Pénélope,"Ducasse, Bernard"
3693,Netherlands,1822-10-23T00:00:00Z,Aurora,
3694,France,,Juliet,
3695,France,1822-10-10T00:00:00Z,Petite Eugenie,Canes
3696,France,,Légère,
3697,France,,de Sousa,"Bonsas, José Antônio"
3698,France,,Daphne,Maresten
3699,France,,Auguste,Allaire
3700,France,,Louise,Arnaud
3701,France,,Jeune Adèle,Marestin
3702,France,,Orphee,Jacques
3703,France,,Hyppolyte,"Blais, Jean"
3704,France,,Caroline,Fleuit
3705,France,,Théonie,"Bouchet, Alexandre"
3706,France,,Louis,"Loiseau, Louis"
3707,France,,Pauline,"Morin, Jacques"
3708,France,,Sabine,"Fretta<br/> Auverny, Joseph Pascal"
3709,France,,Hersilie,Anglade
3710,France,,Marie,"Bardon, Alexandre"
3711,France,,Fortuna,Savant
3712,France,,Guillaume,"Maillard, Louis-Hyacinthe"
3713,France,,Nelly,"Piel, C"
3714,France,,Jeune Adèle,"Naud, Julien"
3715,France,,Télémaque,"Savariau, René Emile"
3716,France,,Celanie,"Hard, E"
3717,France,,Dauphine,Chauney
3718,France,,Alfred,"Thibault, Jean-Pierre"
3719,France,,Elizabeth,Desangat
3720,France,,Caroline,"Bignoneau, Fidèle"
3721,France,,Ernestine,Milaud
3722,France,,Assurance,Gazoux
3723,France,,Marianne,Crenare
3724,France,,Modeste,Dejournay
3725,France,,Amazon,Vllicente
3726,France,,Constance,"Jean, Mathias"
3727,France,,Louisa,
3728,France,,Atalante,Alexandre
3729,France,,Auguste,"Thuez, François"
3730,France,,Irma (a) Fourmi,"Lafontaine, Etienne"
3731,France,,Angèlique,"Auger, Jean-Baptiste"
3732,France,,Satyre,"Soret, Pierre"
3733,France,,Adonis,"Maillard, Louis"
3734,France,,Adelia,
3735,France,,Alcide,
3736,France,,Louise,"Soret, Pierre"
3737,France,,Caravane,Gayrend
3738,France,,Glanneur,"Dauboeuf, Jean-Antoine"
3739,France,,Galathee,Lombard
3740,France,,Oriflamme,
3741,France,,Cesar,
3742,France,,Rose,"Durand, Jean-Baptiste"
3743,France,1825-01-14T00:00:00Z,Deux Soeurs,"Mornet, Henri"
3744,France,,Aimable,"Dumouchel, Gilles"
3745,France,,Télégraphe,Lanfrity
3746,Netherlands,,Thérèse,
3747,France,1826-01-03T00:00:00Z,Hoop,"Clarencieux, de"
