s,sl,pl,0
http://geovistory.org/resource/i86362,Willem Block,has appellation for language,2
http://geovistory.org/resource/i86361,Osier Crols,has appellation for language,2
http://geovistory.org/resource/i86360,Jacob Diel,has appellation for language,2
http://geovistory.org/resource/i91287,Adriaan van der Lip,had as participant,2
http://geovistory.org/resource/i86359,Barent Buijsen,has appellation for language,2
http://geovistory.org/resource/i86358,Joris Matlagen,has appellation for language,2
http://geovistory.org/resource/i91296,Michiel Balle,has appellation for language,2
http://geovistory.org/resource/i91288,Jan Akkervelt,has appellation for language,2
http://geovistory.org/resource/i86357,Jan Jansen Hairsnijder,has appellation for language,2
http://geovistory.org/resource/i91289,Jan de Necker,has appellation for language,2
http://geovistory.org/resource/i86355,Pieter Leette,has appellation for language,2
http://geovistory.org/resource/i86353,Jan Pieterse,has appellation for language,2
http://geovistory.org/resource/i91292,Gabriel Laurensz,has appellation for language,2
http://geovistory.org/resource/i91293,Jan Andriesz,has appellation for language,2
http://geovistory.org/resource/i86351,Joseph Pietersen,has appellation for language,2
http://geovistory.org/resource/i86350,Jacob Duijvendijck,has appellation for language,2
http://geovistory.org/resource/i86348,Joost Metzuij,has appellation for language,2
http://geovistory.org/resource/i86318,Benjamijn Daman,has appellation for language,2
http://geovistory.org/resource/i89054,Gabriel Gele,has appellation for language,2
http://geovistory.org/resource/i91359,Johannis Adriaansen,has appellation for language,2
http://geovistory.org/resource/i86316,Jan Capuijns,has appellation for language,2
http://geovistory.org/resource/i86292,Joris Vermouw,has appellation for language,2
http://geovistory.org/resource/i86292,Joris Vermouw,had as participant,2
http://geovistory.org/resource/i86291,Michiel Reman,has appellation for language,2
http://geovistory.org/resource/i86290,Anthonij van Male,has appellation for language,2
http://geovistory.org/resource/i86288,Jan Hendrik Reijs,has appellation for language,2
http://geovistory.org/resource/i89056,Pieter Molster,has appellation for language,2
http://geovistory.org/resource/i86287,Claas Jansz Bagger,has appellation for language,2
http://geovistory.org/resource/i86286,Pieter Lambregsen,has appellation for language,2
http://geovistory.org/resource/i86285,Jan Calant,has appellation for language,2
http://geovistory.org/resource/i91348,Johannis Spruijt,has appellation for language,2
http://geovistory.org/resource/i86283,Cornelis Broeders,has appellation for language,2
http://geovistory.org/resource/i91349,Jan Gabove,has appellation for language,2
http://geovistory.org/resource/i86282,Jan Cornel,has appellation for language,2
http://geovistory.org/resource/i86280,Albert Meertens,has appellation for language,2
http://geovistory.org/resource/i86279,Christoffel Bezaen,has appellation for language,2
http://geovistory.org/resource/i91353,Marinus de Lijn,has appellation for language,2
http://geovistory.org/resource/i86276,Coenraad Hellemans,has appellation for language,2
http://geovistory.org/resource/i86275,Hermanus Hinderdingh,has appellation for language,2
http://geovistory.org/resource/i91356,Willem Gijsbertus Pauw,has appellation for language,2
http://geovistory.org/resource/i91357,Johannes Timmermans,has appellation for language,2
http://geovistory.org/resource/i86273,Jan Provin,has appellation for language,2
http://geovistory.org/resource/i91358,Fredrik Sonnemans,has appellation for language,2
http://geovistory.org/resource/i86272,Cornelis Gallé,has appellation for language,2
http://geovistory.org/resource/i91342,Christoffel Foller,has appellation for language,2
http://geovistory.org/resource/i91341,Cornelis de Landmeter,has appellation for language,2
http://geovistory.org/resource/i86295,Christoffel Reusenaar,has appellation for language,2
http://geovistory.org/resource/i91331,Isaac Dolage,has appellation for language,2
http://geovistory.org/resource/i86315,Jan Bartelsen,has appellation for language,2
http://geovistory.org/resource/i91323,Leendert Lijpens,has appellation for language,2
http://geovistory.org/resource/i86313,Gerrit Jansen Bruggeman,has appellation for language,2
http://geovistory.org/resource/i86312,Christiaan Craan,has appellation for language,2
http://geovistory.org/resource/i91326,Crijn Visser,has appellation for language,2
http://geovistory.org/resource/i86311,Gabriel van de Kerckhove,has appellation for language,2
http://geovistory.org/resource/i86310,Pieter Gerritsz.,has appellation for language,2
http://geovistory.org/resource/i89101,Martinus van Doelen,has appellation for language,2
http://geovistory.org/resource/i86307,Jan Jansen Hoogland,has appellation for language,2
http://geovistory.org/resource/i89055,Jan Rijndertsz,has appellation for language,2
http://geovistory.org/resource/i91332,Pieter d' Schott,has appellation for language,2
http://geovistory.org/resource/i91339,Cornelis van Fernij,has appellation for language,2
http://geovistory.org/resource/i91333,Jacob Cat,has appellation for language,2
http://geovistory.org/resource/i86302,Hendrik Meertensen,has appellation for language,2
http://geovistory.org/resource/i91334,Francies van Doorn,has appellation for language,2
http://geovistory.org/resource/i86301,Jan van Holferda,has appellation for language,2
http://geovistory.org/resource/i86300,Adriaan Stevense,has appellation for language,2
http://geovistory.org/resource/i91336,Johanns Coster,has appellation for language,2
http://geovistory.org/resource/i86299,Cornelis Maaswinkel,has appellation for language,2
http://geovistory.org/resource/i86298,Jan Klink,has appellation for language,2
http://geovistory.org/resource/i86297,Gillis Pietersen,has appellation for language,2
http://geovistory.org/resource/i91338,Adrianus van Zanten,has appellation for language,2
http://geovistory.org/resource/i86166,Jan Wastijn,has appellation for language,2
http://geovistory.org/resource/i91447,Caspar Jansse,has appellation for language,2
http://geovistory.org/resource/i86367,Lodewijck Reiniersen van der Paau,has appellation for language,2
http://geovistory.org/resource/i91553,Hendrik Hageman,had as participant,2
http://geovistory.org/resource/i86032,Pieter Cornelisse Decker,has appellation for language,2
http://geovistory.org/resource/i86031,Isaak Jansen,has appellation for language,2
http://geovistory.org/resource/i91555,Jan Berne,has appellation for language,2
http://geovistory.org/resource/i86028,Claes Pietersz. Moijmans,has appellation for language,2
http://geovistory.org/resource/i91557,Conelis de Roo,has appellation for language,2
http://geovistory.org/resource/i86027,Jan Zwart,has appellation for language,2
http://geovistory.org/resource/i91558,Paulus Brouw Pietersz.,has appellation for language,2
http://geovistory.org/resource/i86026,Gerret Fiers,has appellation for language,2
http://geovistory.org/resource/i91559,Gerrit Schreuder,had as participant,2
http://geovistory.org/resource/i86025,Jacob van der Wijk,has appellation for language,2
http://geovistory.org/resource/i86024,Nicolaes Hemelsoet,has appellation for language,2
http://geovistory.org/resource/i91560,Dirk Kok,has appellation for language,2
http://geovistory.org/resource/i86023,Noach Rijkke,has appellation for language,2
http://geovistory.org/resource/i91561,Docus Cambel,has appellation for language,2
http://geovistory.org/resource/i86020,Jan Jacobsz,has appellation for language,2
http://geovistory.org/resource/i91568,Daniel d' Groot,has appellation for language,2
http://geovistory.org/resource/i86014,Harman Otto,has appellation for language,2
http://geovistory.org/resource/i86013,Cornelis Catte,has appellation for language,2
http://geovistory.org/resource/i91570,Jan Maggielse,has appellation for language,2
http://geovistory.org/resource/i86012,Daniel de Heere,has appellation for language,2
http://geovistory.org/resource/i86011,Jan Willemsz Kool,has appellation for language,2
http://geovistory.org/resource/i91571,Jan Pensebar,has appellation for language,2
http://geovistory.org/resource/i89081,Jurriaan Babtiste,has appellation for language,2
http://geovistory.org/resource/i91553,Hendrik Hageman,has appellation for language,2
http://geovistory.org/resource/i89083,Jan Tijl,has appellation for language,2
http://geovistory.org/resource/i89095,Markus van Holst,has appellation for language,2
http://geovistory.org/resource/i91552,Hendrik Sandman,has appellation for language,2
http://geovistory.org/resource/i91534,Guillielmus Schrijvers,has appellation for language,2
http://geovistory.org/resource/i89086,Hans Jurgen Kramer,has appellation for language,2
http://geovistory.org/resource/i86054,Simon Muller,had as participant,2
http://geovistory.org/resource/i91536,Jan van Leuven,has appellation for language,2
http://geovistory.org/resource/i86052,Pieter Craan,has appellation for language,2
http://geovistory.org/resource/i86051,Willem Cuijl,has appellation for language,2
http://geovistory.org/resource/i89072,Frans Feijkes,has appellation for language,2
http://geovistory.org/resource/i86050,Arij van de Water,has appellation for language,2
http://geovistory.org/resource/i91539,Anthonij van Nieuwenhuise,has appellation for language,2
http://geovistory.org/resource/i86049,Willem Wilschut,has appellation for language,2
http://geovistory.org/resource/i91541,Christoffel Kambach,has appellation for language,2
http://geovistory.org/resource/i91542,Joseph Mommers,has appellation for language,2
http://geovistory.org/resource/i86045,Jonathan Libou,has appellation for language,2
http://geovistory.org/resource/i89084,Jochem Hoesvelt,has appellation for language,2
http://geovistory.org/resource/i86042,Louis Bogaert,has appellation for language,2
http://geovistory.org/resource/i89074,Marten Backer,has appellation for language,2
http://geovistory.org/resource/i89075,Cornelis Beijtelaar,has appellation for language,2
http://geovistory.org/resource/i91549,Eertman Westhoven,has appellation for language,2
http://geovistory.org/resource/i86037,Cornelis Knuijff,has appellation for language,2
http://geovistory.org/resource/i91550,Fredrik Christiaan,had as participant,2
http://geovistory.org/resource/i86036,Huijte Jacobs,has appellation for language,2
http://geovistory.org/resource/i91550,Fredrik Christiaan,has appellation for language,2
http://geovistory.org/resource/i86034,Christiaan de Wit,has appellation for language,2
http://geovistory.org/resource/i91572,Hendriks Hendriks,has appellation for language,2
http://geovistory.org/resource/i86009,Willem Kloet,has appellation for language,2
http://geovistory.org/resource/i91575,David Waterborn,has appellation for language,2
http://geovistory.org/resource/i91576,Evert Pelgrim,has appellation for language,2
http://geovistory.org/resource/i91592,Jan Kerkhoven,has appellation for language,2
http://geovistory.org/resource/i85982,Jan Lurekens,has appellation for language,2
