s,sl,pl,0
http://geovistory.org/resource/i179193,Rijnhuizen,had carried out,7
http://geovistory.org/resource/i178799,Landskroon,had carried out,7
http://geovistory.org/resource/i178649,Huis Ter Meijen,had carried out,7
http://geovistory.org/resource/i178914,Meervliet,had carried out,7
http://geovistory.org/resource/i179147,Prins Eugenius,had carried out,7
http://geovistory.org/resource/i179005,Nieuwerkerk,had carried out,7
http://geovistory.org/resource/i179049,Oostkapelle,had carried out,7
http://geovistory.org/resource/i178034,Assendelft,had carried out,7
http://geovistory.org/resource/i178694,Jonge Thomas,had carried out,7
http://geovistory.org/resource/i178983,Nederland,had carried out,7
http://geovistory.org/resource/i178890,Maria Louisa,had carried out,7
http://geovistory.org/resource/i178981,Nederhoven,had carried out,7
http://geovistory.org/resource/i178960,Mossel,had carried out,7
http://geovistory.org/resource/i178620,Huis Te Foreest,had carried out,7
http://geovistory.org/resource/i178877,Maastricht,had carried out,7
http://geovistory.org/resource/i179244,Samaritaan,had carried out,7
http://geovistory.org/resource/i177987,Amboina,had carried out,7
http://geovistory.org/resource/i179750,Zuidpolsbroek,had carried out,7
http://geovistory.org/resource/i179104,Pasgeld,had carried out,7
http://geovistory.org/resource/i179130,Polanen,had carried out,7
http://geovistory.org/resource/i179738,Zorgwijk,had carried out,7
http://geovistory.org/resource/i178885,Margareta,had carried out,7
http://geovistory.org/resource/i178625,Huis Te Krooswijk,had carried out,7
http://geovistory.org/resource/i178673,Jager,had carried out,7
http://geovistory.org/resource/i178679,Jerusalem,had carried out,7
http://geovistory.org/resource/i178828,Leimuiden,had carried out,7
http://geovistory.org/resource/i179067,Osdorp,had carried out,7
http://geovistory.org/resource/i179082,Ouwerkerk,had carried out,7
http://geovistory.org/resource/i179161,Purmer,had carried out,7
http://geovistory.org/resource/i178831,Lekkerlust,had carried out,7
http://geovistory.org/resource/i178947,Mijdrecht,had carried out,7
http://geovistory.org/resource/i177986,Amazone,had carried out,7
http://geovistory.org/resource/i178949,Moerkapelle,had carried out,7
http://geovistory.org/resource/i177972,Afrikaan,had carried out,6
http://geovistory.org/resource/i178055,Barbestein,had carried out,6
http://geovistory.org/resource/i178288,Duinbeek,had carried out,6
http://geovistory.org/resource/i178294,Duivenvoorde,had carried out,6
http://geovistory.org/resource/i179626,Westfriesland,had carried out,6
http://geovistory.org/resource/i178549,Hof Niet Altijd Winter,had carried out,6
http://geovistory.org/resource/i178293,Duivenbrug,had carried out,6
http://geovistory.org/resource/i178287,Duifje,had carried out,6
http://geovistory.org/resource/i179628,Westfriesland,had carried out,6
http://geovistory.org/resource/i179301,Slot Ter Hoge,had carried out,6
http://geovistory.org/resource/i178320,Eiland Mauritius,had carried out,6
http://geovistory.org/resource/i179434,Van Alsem,had carried out,6
http://geovistory.org/resource/i178392,Gekroonde Leeuw,had carried out,6
http://geovistory.org/resource/i178718,Kasteel Van Medemblik,had carried out,6
http://geovistory.org/resource/i179172,Radermacher,had carried out,6
http://geovistory.org/resource/i178360,Flora,had carried out,6
http://geovistory.org/resource/i178351,Europa,had carried out,6
http://geovistory.org/resource/i179468,Visvliet,had carried out,6
http://geovistory.org/resource/i178516,Heesburg,had carried out,6
http://geovistory.org/resource/i179479,Vlijt,had carried out,6
http://geovistory.org/resource/i177982,Alkemade,had carried out,6
http://geovistory.org/resource/i179488,Voetboog,had carried out,6
http://geovistory.org/resource/i179685,Zandhorst,had carried out,6
http://geovistory.org/resource/i178687,Jonge Jakob,had carried out,6
http://geovistory.org/resource/i178147,Bredenhof,had carried out,6
http://geovistory.org/resource/i179348,Texelstroom,had carried out,6
http://geovistory.org/resource/i179316,Snoeper,had carried out,6
http://geovistory.org/resource/i177979,Alblasserdam,had carried out,6
http://geovistory.org/resource/i178379,Geünieerde Provinciën,had carried out,6
http://geovistory.org/resource/i178031,Arnhem,had carried out,6
http://geovistory.org/resource/i179359,Stralen,had carried out,6
http://geovistory.org/resource/i179533,Vrouwe Agatha,had carried out,6
http://geovistory.org/resource/i178281,Overijssel,had carried out,6
http://geovistory.org/resource/i179274,Schoonderloo,had carried out,6
http://geovistory.org/resource/i179139,Posthoorn,had carried out,6
http://geovistory.org/resource/i179566,Walcheren,had carried out,6
http://geovistory.org/resource/i178065,Beekvliet,had carried out,6
http://geovistory.org/resource/i179231,Rozenburg,had carried out,6
http://geovistory.org/resource/i179605,Waterland,had carried out,6
http://geovistory.org/resource/i179663,Witte Leeuw,had carried out,6
http://geovistory.org/resource/i178439,Gouverneur-Generaal De Clerck,had carried out,6
http://geovistory.org/resource/i179604,Wateringen,had carried out,6
http://geovistory.org/resource/i177952,'t Ghijn,had carried out,6
http://geovistory.org/resource/i178113,Blitterswijk,had carried out,6
http://geovistory.org/resource/i179262,Schiebroek,had carried out,6
http://geovistory.org/resource/i178216,Dapperheid,had carried out,6
http://geovistory.org/resource/i177951,'s-Hertogenbosch,had carried out,6
http://geovistory.org/resource/i179135,Popkensburg,had carried out,6
http://geovistory.org/resource/i178946,Midloo,had carried out,6
http://geovistory.org/resource/i178468,Gunterstijn,had carried out,6
http://geovistory.org/resource/i179256,Schelde,had carried out,6
http://geovistory.org/resource/i179582,Wapen Van Holland,had carried out,6
http://geovistory.org/resource/i179391,Texelstroom,had carried out,6
http://geovistory.org/resource/i178969,Naarstigheid,had carried out,6
http://geovistory.org/resource/i179134,Popkensburg,had carried out,6
http://geovistory.org/resource/i178203,Concordia,had carried out,6
http://geovistory.org/resource/i178959,Morgenster,had carried out,6
http://geovistory.org/resource/i178009,Amsterdam,had carried out,6
http://geovistory.org/resource/i179591,Wapen Van Veere,had carried out,6
http://geovistory.org/resource/i178666,Indiaan,had carried out,6
http://geovistory.org/resource/i179272,Schonewal,had carried out,6
http://geovistory.org/resource/i179014,Nijenborg,had carried out,6
http://geovistory.org/resource/i178781,Kroonprins Van Pruisen,had carried out,6
http://geovistory.org/resource/i178261,Donau,had carried out,6
http://geovistory.org/resource/i178568,Hollandia,had carried out,6
http://geovistory.org/resource/i179362,Strijen,had carried out,6
http://geovistory.org/resource/i178260,Domburg,had carried out,6
http://geovistory.org/resource/i179545,Vrouwe Margaretha Maria,had carried out,6
http://geovistory.org/resource/i179012,Nieuwvijvervreugd,had carried out,6
http://geovistory.org/resource/i179658,Witsburg,had carried out,6
http://geovistory.org/resource/i178117,Blok,had carried out,6
http://geovistory.org/resource/i178405,Gerechtigheid,had carried out,6
http://geovistory.org/resource/i178578,Hoogkarspel,had carried out,6
http://geovistory.org/resource/i178177,Buvegnies,had carried out,6
http://geovistory.org/resource/i178165,Buis,had carried out,6
http://geovistory.org/resource/i179023,Noordbeek,had carried out,6
http://geovistory.org/resource/i179224,Rotterdam,had carried out,6
http://geovistory.org/resource/i178897,Mauritius,had carried out,6
http://geovistory.org/resource/i178761,Koning David,had carried out,5
http://geovistory.org/resource/i178361,Foreest,had carried out,5
http://geovistory.org/resource/i178763,Koning Van Polen,had carried out,5
http://geovistory.org/resource/i178398,Gele Beer,had carried out,5
http://geovistory.org/resource/i179108,Patriot,had carried out,5
http://geovistory.org/resource/i178784,Kwartel,had carried out,5
http://geovistory.org/resource/i177988,Amelisweert,had carried out,5
http://geovistory.org/resource/i179655,Windhond,had carried out,5
http://geovistory.org/resource/i179131,Pollux,had carried out,5
http://geovistory.org/resource/i178777,Krijgsman,had carried out,5
http://geovistory.org/resource/i177989,Amerika,had carried out,5
http://geovistory.org/resource/i178774,Krab,had carried out,5
http://geovistory.org/resource/i178424,Gouda,had carried out,5
http://geovistory.org/resource/i178808,Lastdrager,had carried out,5
http://geovistory.org/resource/i179436,Vecht,had carried out,5
http://geovistory.org/resource/i179451,Venhuizen,had carried out,5
http://geovistory.org/resource/i178388,Geinwens,had carried out,5
http://geovistory.org/resource/i178385,Geertruida,had carried out,5
http://geovistory.org/resource/i178772,Kraai,had carried out,5
http://geovistory.org/resource/i178382,Geelvink,had carried out,5
http://geovistory.org/resource/i179762,Zwarte Beer,had carried out,5
http://geovistory.org/resource/i179095,Pampus,had carried out,5
http://geovistory.org/resource/i179449,Venenburg,had carried out,5
http://geovistory.org/resource/i178359,Flora,had carried out,5
http://geovistory.org/resource/i178618,Huis Te Dieren,had carried out,5
http://geovistory.org/resource/i179079,Oudshoorn,had carried out,5
http://geovistory.org/resource/i179606,Waterman,had carried out,5
http://geovistory.org/resource/i178891,Mariënbos,had carried out,5
http://geovistory.org/resource/i178894,Mars,had carried out,5
http://geovistory.org/resource/i179617,Westeramstel,had carried out,5
http://geovistory.org/resource/i177964,Adelaar,had carried out,5
http://geovistory.org/resource/i177963,Achilles,had carried out,5
http://geovistory.org/resource/i179547,Vrouwe Maria Jakoba,had carried out,5
http://geovistory.org/resource/i178172,Burch,had carried out,5
http://geovistory.org/resource/i178250,Doggersbank,had carried out,5
http://geovistory.org/resource/i178912,Meermond,had carried out,5
http://geovistory.org/resource/i178240,Diamant,had carried out,5
http://geovistory.org/resource/i178238,Deunisveld,had carried out,5
http://geovistory.org/resource/i179607,Watervliet,had carried out,5
http://geovistory.org/resource/i178996,Nierop,had carried out,5
http://geovistory.org/resource/i178181,Castor,had carried out,5
http://geovistory.org/resource/i179766,Zwarte Leeuw,had carried out,5
http://geovistory.org/resource/i178182,Castor En Pollux,had carried out,5
http://geovistory.org/resource/i179569,Walenburg,had carried out,5
http://geovistory.org/resource/i178940,Middelburg,had carried out,5
http://geovistory.org/resource/i179578,Wapen Van Enkhuizen,had carried out,5
http://geovistory.org/resource/i179580,Wapen Van Gouda,had carried out,5
http://geovistory.org/resource/i179583,Wapen Van Hoorn,had carried out,5
http://geovistory.org/resource/i178206,Constantia,had carried out,5
http://geovistory.org/resource/i179587,Wapen Van Middelburg,had carried out,5
http://geovistory.org/resource/i178191,Ceylon,had carried out,5
http://geovistory.org/resource/i178192,Ceylon,had carried out,5
http://geovistory.org/resource/i179589,Wapen Van Rotterdam,had carried out,5
http://geovistory.org/resource/i178200,Coevorden,had carried out,5
http://geovistory.org/resource/i178198,Christoffel Columbus,had carried out,5
http://geovistory.org/resource/i179531,Vrijheid,had carried out,5
http://geovistory.org/resource/i177970,Aemilia,had carried out,5
http://geovistory.org/resource/i178880,Makassar,had carried out,5
http://geovistory.org/resource/i179031,Noordwolfsbergen,had carried out,5
http://geovistory.org/resource/i178355,Faam,had carried out,5
http://geovistory.org/resource/i178352,Europa,had carried out,5
http://geovistory.org/resource/i178826,Leidsman,had carried out,5
http://geovistory.org/resource/i179075,Ouderamstel,had carried out,5
http://geovistory.org/resource/i178348,Erfprins,had carried out,5
http://geovistory.org/resource/i179482,Vlissingen,had carried out,5
http://geovistory.org/resource/i178834,Twee Gezusters,had carried out,5
http://geovistory.org/resource/i179058,Oranje,had carried out,5
http://geovistory.org/resource/i178326,Ellemeet,had carried out,5
http://geovistory.org/resource/i178848,Lis,had carried out,5
http://geovistory.org/resource/i178146,Bredenhof,had carried out,5
http://geovistory.org/resource/i178148,Brederode,had carried out,5
http://geovistory.org/resource/i178317,Eikelenburg,had carried out,5
http://geovistory.org/resource/i178315,Egmond,had carried out,5
http://geovistory.org/resource/i178855,Loosdrecht,had carried out,5
http://geovistory.org/resource/i177978,Alblasserdam,had carried out,5
http://geovistory.org/resource/i178856,Loosdrecht,had carried out,5
http://geovistory.org/resource/i178310,Eenhoorn,had carried out,5
http://geovistory.org/resource/i179384,Ter Veere,had carried out,5
http://geovistory.org/resource/i179502,Voorschoten,had carried out,5
http://geovistory.org/resource/i178857,Loosduinen,had carried out,5
http://geovistory.org/resource/i178860,Loverendaal,had carried out,5
http://geovistory.org/resource/i178861,Luchtbol,had carried out,5
http://geovistory.org/resource/i179045,Oosthuizen,had carried out,5
http://geovistory.org/resource/i179038,Ooievaar,had carried out,5
http://geovistory.org/resource/i178874,Maarsseveen,had carried out,5
http://geovistory.org/resource/i179518,Vredenburg,had carried out,5
